Date,Day,O,H,L,C,PC,HL,BR,CO,AbsCO,Gap,AbsGap,FII,DII,Net
1-Oct-13,Tuesday,9685.15,9912.95,9582.75,9883.3,9617.8,3.45,0.60,2.05,2.05,0.70,0.70,-106.96,125.35,18.39
30-Sep-13,Monday,9783.9,9815,9587.75,9617.8,9899.75,2.37,0.73,-1.70,1.70,-1.17,1.17,-519.64,89.76,-429.88
27-Sep-13,Friday,10131.65,10131.65,9883.95,9899.75,10098.25,2.51,0.94,-2.29,2.29,0.33,0.33,-244.95,-115.27,-360.22
26-Sep-13,Thursday,10091.4,10189.4,10051.2,10098.25,10081.7,1.37,0.05,0.07,0.07,0.10,0.10,172.15,-362.11,-189.96
25-Sep-13,Wednesday,10191.85,10232.45,9919.7,10081.7,10175.9,3.15,0.35,-1.08,1.08,0.16,0.16,382.45,-473.28,-90.83
24-Sep-13,Tuesday,10063.05,10289.75,10046.7,10175.9,10211.7,2.42,0.46,1.12,1.12,-1.46,1.46,-21.09,-493.74,-514.83
23-Sep-13,Monday,10466.3,10509.55,10177.9,10211.7,10686.8,3.26,0.77,-2.43,2.43,-2.06,2.06,-80.57,-745.88,-826.45
20-Sep-13,Friday,11163.95,11188.1,10409.8,10686.8,11148.65,7.48,0.61,-4.27,4.27,0.14,0.14,945.76,-790.22,155.54
19-Sep-13,Thursday,10984.5,11219.45,10984.5,11148.65,10447.85,2.14,0.70,1.49,1.49,5.14,5.14,3543.84,-1829.72,1714.12
18-Sep-13,Wednesday,10327.15,10481.5,10241.95,10447.85,10279.6,2.34,0.50,1.17,1.17,0.46,0.46,580.13,-508.41,71.72
17-Sep-13,Tuesday,10320.85,10334.3,10223.95,10279.6,10368.4,1.08,0.37,-0.40,0.40,-0.46,0.46,318.05,-501.19,-183.14
16-Sep-13,Monday,10418.5,10536.7,10175.05,10368.4,10180.45,3.55,0.14,-0.48,0.48,2.34,2.34,282.87,-425.17,-142.3
13-Sep-13,Friday,10067.15,10272.4,10037.3,10180.45,10158.55,2.34,0.48,1.13,1.13,-0.90,0.90,-98,-152.09,-250.09
12-Sep-13,Thursday,10338.3,10358.25,10070.95,10158.55,10369.1,2.85,0.63,-1.74,1.74,-0.30,0.30,930.54,-395.49,535.05
11-Sep-13,Wednesday,10112.65,10409.15,9980.5,10369.1,10188.25,4.29,0.60,2.54,2.54,-0.74,0.74,586.5,-386.12,200.38
10-Sep-13,Tuesday,10084,10304.9,10084,10188.25,9961.4,2.19,0.47,1.03,1.03,1.23,1.23,2563.6,-1398.05,1165.55
6-Sep-13,Friday,9746.65,9989.85,9568.5,9961.4,9682.4,4.40,0.51,2.20,2.20,0.66,0.66,800.71,-238.53,562.18
5-Sep-13,Thursday,9253.45,9704.6,9253.45,9682.4,8845.75,4.88,0.95,4.64,4.64,4.61,4.61,1101.41,-492.82,608.59
4-Sep-13,Wednesday,8688.65,8916.75,8605.65,8845.75,8664.2,3.62,0.50,1.81,1.81,0.28,0.28,172.53,-222.36,-49.83
3-Sep-13,Tuesday,9220.95,9220.95,8625.4,8664.2,9139.5,6.90,0.93,-6.04,6.04,0.89,0.89,-716.16,596.43,-119.73
2-Sep-13,Monday,9112.8,9233.6,9086.75,9139.5,9049.2,1.62,0.18,0.29,0.29,0.70,0.70,475.92,-285.81,190.11
30-Aug-13,Friday,8891.9,9135.55,8846.55,9049.2,8904.6,3.27,0.54,1.77,1.77,-0.14,0.14,-78.85,731.07,652.22
29-Aug-13,Thursday,8897,8958.35,8759.85,8904.6,8760.85,2.27,0.04,0.09,0.09,1.55,1.55,-248.18,-75.8,-323.98
28-Aug-13,Wednesday,8729.25,8869.7,8366.75,8760.85,8870.5,6.01,0.06,0.36,0.36,-1.59,1.59,-1120.43,506.78,-613.65
27-Aug-13,Tuesday,9208.15,9208.15,8842.5,8870.5,9373.55,4.14,0.92,-3.67,3.67,-1.76,1.76,-1373.99,480.5,-893.49
26-Aug-13,Monday,9529.7,9586.65,9294.05,9373.55,9470.1,3.15,0.53,-1.64,1.64,0.63,0.63,-607.43,409.99,-197.44
23-Aug-13,Friday,9322.8,9493.85,9215.85,9470.1,9268.9,3.02,0.53,1.58,1.58,0.58,0.58,-148.57,755.87,607.3
22-Aug-13,Thursday,9194.85,9373.8,9005.25,9268.9,9264.4,4.09,0.20,0.81,0.81,-0.75,0.75,-1277.64,389.66,-887.98
21-Aug-13,Wednesday,9652,9766.1,9129.25,9264.4,9218.95,6.98,0.61,-4.02,4.02,4.70,4.70,-792.11,775.45,-16.66
20-Aug-13,Tuesday,8939.2,9277.05,8860.15,9218.95,9145,4.71,0.67,3.13,3.13,-2.25,2.25,-1424.32,1066.15,-358.17
19-Aug-13,Monday,9425.5,9425.5,9087,9145,9450.85,3.73,0.83,-2.98,2.98,-0.27,0.27,-680.08,372.65,-307.43
16-Aug-13,Friday,9887.9,9891.4,9420.15,9450.85,10026.4,5.00,0.93,-4.42,4.42,-1.38,1.38,-563.23,732.23,169
14-Aug-13,Wednesday,10010.15,10071.25,9912.35,10026.4,9985.65,1.60,0.10,0.16,0.16,0.25,0.25,247.96,249.28,497.24
13-Aug-13,Tuesday,9666.55,10007.6,9582.55,9985.65,9711.4,4.44,0.75,3.30,3.30,-0.46,0.46,227.08,115.29,342.37
12-Aug-13,Monday,9849.85,9853.95,9669.1,9711.4,9816.4,1.91,0.75,-1.41,1.41,0.34,0.34,408.36,258.81,667.17
